100	0.0	0.0	0.0
120	0.0	0.0	0.0
140	7.051688879486637e-06	2.9642091875829356e-06	1.113916857139034e-05
160	1.4047725760766368e-05	8.619182198709758e-06	1.9476269322822976e-05
180	6.313808628667962e-05	4.662375974982607e-05	7.965241282353316e-05
