100	0.0	0.0	0.0
120	6.650704974727321e-06	2.7956537968285192e-06	1.0505756152626123e-05
140	1.347439012578246e-05	8.267361418981276e-06	1.8681418832583646e-05
160	8.000900990192685e-05	6.489874809740236e-05	9.511927170645135e-05
180	0.0002323198621931998	0.00019868242658931966	0.0002659572977970799
