100	3.0787584906386498e-06	1.294170001011791e-06	4.863346980265509e-06
120	1.5360464691096707e-05	1.0573931770307506e-05	2.014699761188591e-05
140	6.118048621383157e-05	5.395734952906557e-05	6.840362289859759e-05
160	0.0002300476804588117	0.00021152273984241437	0.000248572621075209
180	0.0006664768168868536	0.0006263545525526075	0.0007065990812210996
